55,45,5636,0
56,94,15083,0
57,76,15756,0
58,35,14353,0
59,16,9308,0
60,94,7771,0
61,54,9835,0
62,47,2908,0
63,47,8631,0
64,25,11921,0
65,70,4908,0
66,70,9104,0
67,7,5557,0
68,2,4963,0
69,66,9706,0
70,43,8541,0
71,55,6671,0
72,73,2213,0
73,76,6955,0
74,78,14691,0
75,94,15525,0
76,56,7766,0
77,17,7120,0
78,35,10377,0
79,94,3023,0
80,52,5462,0
81,73,10659,0
82,10,1746,0
83,74,5383,0
84,77,12944,0
85,71,11167,0
86,48,12277,0
87,81,7780,0
88,37,6646,0
89,39,4851,0
90,76,14145,0
91,21,14224,0
92,89,8804,0
93,59,10416,0
94,48,10546,0
95,8,14839,0
96,94,3079,0
97,65,9408,0
98,51,14919,0
99,6,9950,0
100,81,13215,0
101,93,6583,0
102,86,9103,0
103,60,9807,0
104,14,1978,0
105,64,10243,0
106,50,11326,0
107,98,7789,0
108,2,15657,0
109,23,10271,0
110,33,6641,0
111,16,15480,0
112,55,3188,0
113,84,13758,0
114,70,1958,0
115,29,10085,0
116,11,8663,0
117,48,10570,0
118,34,8985,0
119,31,2833,0
120,45,4163,0
121,2,8843,0
122,91,6360,0
123,17,11985,0
124,56,14151,0
125,45,9904,0
126,17,8177,0
127,65,10018,0
128,42,11602,0
129,38,14826,0
130,44,13393,0
131,44,5817,0
132,70,12594,0
133,88,5218,0
134,68,9052,0
135,9,9940,0
136,16,7393,0
137,89,10322,0
138,100,6399,0
139,31,6523,0
140,33,15917,0
141,78,11145,0
142,23,13829,0
143,93,4421,0
144,7,3804,0
145,83,7747,0
146,41,4916,0
147,61,2906,0
148,89,2346,0
149,96,8072,0
150,63,4732,0
151,83,6447,0
152,68,1985,0
153,4,4639,0
154,3,3222,0
155,37,15066,0
156,54,13268,0
157,84,12598,0
158,40,15840,0
159,61,8353,0
160,47,5115,0
161,86,7690,0
162,88,10432,0
163,36,9939,0
164,80,6626,0
165,74,2632,0
166,11,7268,0
167,96,1603,0
168,60,14033,0
169,8,11896,0
170,38,9599,0
171,87,8442,0
172,24,8592,0
173,13,2782,0
174,35,7566,0
175,5,7654,0
176,28,14336,0
177,84,3955,0
178,51,14762,0
179,28,6521,0
180,19,5116,0
181,95,11414,0
182,33,6614,0
183,95,9132,0
184,6,14277,0
185,62,7085,0
186,18,13215,0
187,64,4607,0
188,15,6464,0
189,13,13037,0
190,36,5086,0
191,97,6553,0
192,34,11223,0
193,38,6331,0
194,65,6204,0
195,34,9096,0
196,21,10322,0
197,76,2616,0
198,18,12768,0
199,38,11481,0
200,59,6639,0
-----

GeneradosRandom_4
n 200
c 80000
z 999999
time 9999.99
1,81,7700,0
2,12,13884,0
3,19,4554,0
4,54,9573,0
5,8,7400,0
6,47,5223,0
7,27,5578,0
8,93,14652,0
9,28,10547,0
10,41,9161,0
11,59,7821,0
12,23,1734,0
13,20,6751,0
14,22,4137,0
15,38,10324,0
16,62,1840,0
17,38,4249,0
18,57,10576,0
19,78,11490,0
20,55,10588,0
21,60,15187,0
22,45,6619,0
23,87,12937,0
24,41,3611,0
25,19,15622,0
26,36,7734,0
27,83,4930,0
28,66,4026,0
29,99,12764,0
30,31,3846,0
31,47,4423,0
32,38,4097,0
33,61,13127,0
34,16,10879,0
35,98,4121,0
36,100,4042,0
37,60,15589,0
38,76,3135,0
39,90,5064,0
40,44,12290,0
41,74,11063,0
42,43,7625,0
43,47,6372,0
44,11,6774,0
45,8,10669,0
46,38,2376,0
47,44,6063,0
48,14,2760,0
49,89,8984,0
50,28,15827,0
51,48,5132,0
52,54,4388,0
53,99,10446,0
54,80,13063,0
55,11,2205,0
56,4,14183,0
57,23,2654,0
58,90,10493,0
59,76,11103,0
60,70,4186,0
61,35,3497,0
62,91,14055,0
63,18,6313,0
64,80,4579,0
65,51,9976,0
66,87,6894,0
67,46,9276,0
68,80,13025,0
69,98,4277,0
70,33,2227,0
71,72,7052,0
72,84,8308,0
73,27,7843,0
74,43,13448,0
75,46,8972,0
76,34,4612,0
77,16,8766,0
78,3,9959,0
79,20,3275,0
80,55,7176,0
81,1,5208,0
82,52,8530,0
83,61,2714,0
84,76,7072,0
85,8,12536,0
86,47,11293,0
87,67,5828,0
88,36,5023,0
89,92,10668,0
90,22,15878,0
91,34,7279,0
92,27,11541,0
93,45,7814,0
94,4,10719,0
95,21,5516,0
96,22,6947,0
97,27,9791,0
98,67,10780,0
99,79,2751,0
100,61,13259,0
101,90,15372,0
102,12,2892,0
103,58,15527,0
104,45,6510,0
105,23,8406,0
106,95,4431,0
107,73,3147,0
108,73,14048,0
109,72,9650,0
110,87,14159,0
111,43,3574,0
112,53,15023,0
113,53,8920,0
114,56,13073,0
115,69,11627,0
116,39,13448,0
117,9,8766,0
118,3,13898,0
119,84,6646,0
120,88,8998,0
121,49,12355,0
122,89,1940,0
123,72,10639,0
124,29,4538,0
125,71,5915,0
126,73,3649,0
127,64,2474,0
128,81,15897,0
129,8,10073,0
130,50,9593,0
131,53,7978,0
132,97,14550,0
133,10,10084,0
134,81,8583,0
135,57,15287,0
136,75,12113,0
137,4,1927,0
138,36,3347,0
139,87,1617,0
140,1,12099,0
141,85,8687,0
142,32,15671,0
143,94,7195,0
144,71,7213,0
145,100,12639,0
146,16,7970,0
147,86,9088,0
148,37,12991,0
149,55,11302,0
150,41,2403,0
151,4,9966,0
152,68,9052,0
153,80,13440,0
154,8,2532,0
155,45,13724,0
156,85,5983,0
157,45,1654,0
158,30,3591,0
159,26,6910,0
160,8,10973,0
161,54,5976,0
162,56,6522,0
163,5,3543,0
164,55,15037,0
165,23,3886,0
166,68,2551,0
167,86,5544,0
168,61,2528,0
169,7,8723,0
170,51,4414,0
171,72,6338,0
172,52,5439,0
173,65,3610,0
174,11,13168,0
175,55,12412,0
176,13,15823,0
177,35,1997,0
178,8,15134,0
179,32,7846,0
180,39,14734,0
181,97,2529,0
182,27,7567,0
183,49,2427,0
184,5,3268,0
185,46,4579,0
186,4,13615,0
187,85,14878,0
188,84,9372,0
189,59,6359,0
190,27,6393,0
191,97,14906,0
192,57,13780,0
193,16,13426,0
194,85,15778,0
195,44,14240,0
196,100,5033,0
197,10,3452,0
198,80,8253,0
199,97,14450,0
200,68,11257,0
-----

GeneradosRandom_5
n 200
c 80000
z 999999
time 9999.99
1,48,8994,0
2,8,5625,0
3,36,4522,0
4,39,4534,0
5,20,9044,0
6,82,13075,0
7,14,10642,0
8,34,8214,0
9,49,8798,0
10,72,11828,0
11,88,14024,0
12,60,9488,0
13,84,10405,0
14,67,11291,0
15,36,2504,0
16,55,5828,0
17,36,6701,0
18,23,10413,0
19,53,7411,0
20,69,9021,0
21,24,11438,0
22,27,6483,0
23,82,11582,0
24,68,12670,0
25,96,8549,0
26,41,8051,0
27,29,2083,0
28,15,4447,0
29,42,11691,0
30,25,7448,0
31,83,3524,0
32,4,3273,0
33,30,7231,0
34,89,3493,0
35,65,3320,0
36,2,9492,0
37,4,7494,0
38,98,4983,0
39,65,10384,0
40,54,11435,0
41,39,12824,0
42,97,2189,0
43,49,6074,0
44,60,13313,0
45,81,14111,0
46,80,6536,0
47,95,7224,0
48,51,3651,0
49,17,14241,0
50,20,9563,0
51,9,3037,0
52,94,6929,0
53,51,7404,0
54,45,4763,0
55,20,8185,0
56,64,11042,0
57,89,6152,0
58,82,9011,0
59,62,6657,0
60,68,6423,0
61,78,13483,0
62,5,6203,0
63,65,15950,0
64,72,4913,0
65,1,1717,0
66,7,2891,0
67,37,14792,0
68,21,14226,0
69,40,4007,0
70,32,8921,0
71,38,3010,0
72,44,8492,0
73,12,14542,0
74,23,11456,0
75,12,15407,0
76,21,3148,0
77,78,15165,0
78,29,12902,0
79,94,13095,0
80,51,13905,0
81,41,12567,0
82,66,14464,0
83,35,10235,0
84,82,3404,0
85,67,10618,0
86,15,12926,0
87,88,14064,0
88,84,3611,0
89,11,15097,0
90,33,11440,0
91,43,8824,0
92,66,5303,0
93,20,12650,0
94,9,14541,0
95,100,13426,0
96,52,15789,0
97,22,2558,0
98,49,2870,0
99,61,13614,0
100,20,12387,0
101,25,7230,0
102,89,9523,0
103,50,15143,0
104,64,12552,0
105,70,9035,0
106,51,4754,0
107,4,6294,0
108,48,9119,0
109,9,9100,0
110,87,11875,0
111,2,11292,0
112,41,3119,0
113,45,15809,0
114,26,11270,0
115,58,3917,0
116,63,14243,0
117,23,4753,0
118,47,11454,0
119,94,14021,0
120,62,5075,0
121,57,8799,0
122,30,11447,0
123,54,13230,0
124,85,8383,0
125,53,11707,0
126,93,11771,0
127,53,12516,0
128,35,10869,0
129,30,6176,0
130,60,2617,0
131,42,6323,0
132,81,9913,0
133,48,4041,0
134,48,14647,0
135,39,3783,0
136,90,6440,0
137,70,10333,0
138,73,15771,0
139,45,5627,0
140,24,2778,0
141,32,3688,0
142,33,2240,0
143,5,4022,0
144,75,8215,0
145,22,9030,0
146,88,13651,0
147,58,5826,0
148,90,8473,0
149,14,2776,0
150,68,1821,0
151,36,12951,0
152,69,8291,0
153,34,10744,0
154,7,6351,0
155,38,12595,0
156,43,12495,0
157,11,6852,0
158,36,9901,0
159,33,4979,0
160,22,11651,0
161,18,4213,0
162,37,10175,0
163,6,7928,0
164,98,15008,0
165,1,9352,0
166,89,12788,0
167,82,4083,0
168,76,7540,0
169,93,2695,0
170,70,6640,0
171,60,9403,0
172,95,5745,0
173,83,15285,0
174,41,12582,0
175,9,1733,0
176,15,5001,0
177,74,11240,0
178,18,14587,0
179,48,15715,0
180,26,3928,0
181,100,15317,0
182,32,5763,0
183,10,13626,0
184,12,14385,0
185,87,10111,0
186,27,9052,0
187,13,15703,0
188,14,12102,0
189,58,15706,0
190,30,10796,0
191,39,4520,0
192,9,11795,0
193,82,4138,0
194,58,13074,0
195,36,10506,0
196,49,6955,0
197,63,6460,0
198,59,3017,0
199,24,6643,0
200,50,4564,0
-----

GeneradosRandom_6
n 200
c 80000
z 999999
time 9999.99
1,27,9727,0
2,12,13299,0
3,18,2610,0
4,61,6349,0
5,59,4539,0
6,51,1985,0
7,28,12874,0
8,89,6419,0
9,30,11658,0
10,6,3206,0
11,1,4068,0
12,34,15635,0
13,7,15094,0
14,23,13237,0
15,49,3273,0
16,19,7106,0
17,18,13595,0
18,61,10298,0
19,79,12111,0
20,73,15523,0
21,55,6003,0
22,71,8396,0
23,18,6329,0
24,87,11073,0
25,100,3960,0
26,15,7687,0
27,64,7622,0
28,83,10687,0
29,39,12816,0
30,21,7079,0
31,81,14198,0
32,90,15091,0
33,62,6057,0
34,2,9690,0
35,51,9958,0
36,15,7031,0
37,9,11288,0
38,11,6742,0
39,63,10158,0
40,24,3922,0
41,96,7317,0
42,20,5540,0
43,20,14524,0
44,5,8691,0
45,43,14585,0
46,82,1707,0
47,78,4734,0
48,22,8449,0
49,84,8809,0
50,62,3940,0
51,7,14049,0
52,95,11456,0
53,34,4608,0
54,42,4034,0
55,45,13997,0
56,94,15788,0
57,64,15040,0
58,15,8590,0
59,62,11871,0
60,8,5879,0
61,20,11189,0
62,6,4580,0
63,4,7945,0
64,72,11992,0
65,85,12955,0
66,62,3496,0
67,83,14660,0
68,41,12841,0
69,39,13604,0
70,99,6319,0
71,47,10811,0
72,45,14537,0
73,91,3348,0
74,66,9819,0
75,95,2961,0
76,45,14264,0
77,60,3802,0
78,89,5713,0
79,20,12780,0
80,8,4428,0
81,9,5510,0
82,41,6796,0
83,66,11673,0
84,71,12209,0
85,25,6330,0
86,41,7813,0
87,94,4339,0
88,97,7974,0
89,29,13025,0
90,1,2634,0
91,33,5208,0
92,46,12697,0
93,51,10327,0
94,57,3114,0
95,19,10740,0
96,64,1751,0
97,46,14174,0
98,85,5941,0
99,37,10871,0
100,6,10045,0
101,27,15706,0
102,41,4048,0
103,1,15615,0
104,4,4167,0
105,50,6851,0
106,53,15846,0
107,24,9652,0
108,41,13600,0
109,83,5962,0
110,7,2110,0
111,40,6685,0
112,1,10590,0
113,62,15357,0
114,92,14474,0
115,92,3444,0
116,10,14781,0
117,20,10968,0
118,56,8814,0
119,100,7653,0
120,32,10164,0
121,14,4407,0
122,91,10507,0
123,31,11934,0
124,39,5228,0
125,4,8831,0
126,14,9270,0
127,13,8571,0
128,18,9702,0
129,74,9679,0
130,82,2994,0
131,53,13934,0
132,6,15919,0
133,7,14760,0
134,84,5373,0
135,74,10619,0
136,99,7825,0
137,84,11442,0
138,8,5395,0
139,23,11819,0
140,27,6858,0
141,38,14137,0
142,10,14700,0
143,66,11282,0
144,31,9036,0
145,93,13599,0
146,91,7884,0
147,52,12673,0
148,96,4536,0
149,61,4836,0
150,64,13363,0
151,91,5025,0
152,97,14439,0
153,76,13962,0
154,90,13515,0
155,90,14223,0
156,73,7757,0
157,46,12376,0
158,19,11616,0
159,61,9789,0
160,46,2863,0
161,7,14234,0
162,21,4079,0
163,69,11325,0
164,31,4662,0
165,7,14599,0
166,67,14088,0
167,99,5269,0
168,92,8271,0
169,42,12398,0
170,63,7953,0
171,3,2731,0
172,9,11278,0
173,48,11248,0
174,5,15039,0
175,13,3795,0
176,29,4695,0
177,71,14332,0
178,79,1626,0
179,53,5622,0
180,93,2007,0
181,10,11142,0
182,29,8703,0
183,12,10431,0
184,37,3747,0
185,65,11290,0
186,12,9412,0
187,47,8965,0
188,71,14605,0
189,86,8270,0
190,53,7692,0
191,11,3818,0
192,43,7231,0
193,51,10668,0
194,88,12685,0
195,72,7925,0
196,89,9283,0
197,99,8100,0
198,98,12916,0
199,49,7189,0
200,1,10863,0
-----

GeneradosRandom_7
n 200
c 80000
z 999999
time 9999.99
1,21,12607,0
2,98,5250,0
3,80,10198,0
4,13,5181,0
5,81,7673,0
6,92,11061,0
7,60,2599,0
8,5,6255,0
9,80,15137,0
10,73,15902,0
11,31,12643,0
12,5,2110,0
13,1,14936,0
14,2,15465,0
15,37,13680,0
16,71,4320,0
17,28,3155,0
18,91,3421,0
19,16,1803,0
20,13,11856,0
21,36,3755,0
22,21,3021,0
23,93,6144,0
24,14,5080,0
25,46,10530,0
26,27,9109,0
27,46,11217,0
28,43,12685,0
29,25,2302,0
30,97,6040,0
31,91,6159,0
32,9,4195,0
33,46,15186,0
34,93,15489,0
35,66,2554,0
36,99,4930,0
37,17,6667,0
38,47,9718,0
39,15,3611,0
40,37,11137,0
41,57,14587,0
42,20,8323,0
43,20,2876,0
44,93,9165,0
45,15,14828,0
46,56,14852,0
47,12,2319,0
48,72,6219,0
49,17,10312,0
50,94,8946,0
51,11,15157,0
52,10,13612,0
53,98,2891,0
54,55,12604,0
55,26,7232,0
56,68,3745,0
57,54,5424,0
58,57,8704,0
59,81,15055,0
60,36,6756,0
61,23,8393,0
62,68,15078,0
63,37,4542,0
64,17,1995,0
65,92,7353,0
66,52,10902,0
67,71,12376,0
68,67,2535,0
69,44,2399,0
70,57,6298,0
71,83,7673,0
72,17,8842,0
73,68,7252,0
74,46,14560,0
75,61,10095,0
76,42,9571,0
77,4,6975,0
78,3,9056,0
79,35,12993,0
80,65,7459,0
81,22,15139,0
82,57,6972,0
83,61,4402,0
84,5,3129,0
85,57,8288,0
86,21,8861,0
87,8,8820,0
88,90,10973,0
89,34,11172,0
90,67,9443,0
91,60,7583,0
92,71,14861,0
93,12,4534,0
94,54,6999,0
95,97,14742,0
96,45,2946,0
97,33,7682,0
98,61,11125,0
99,91,8569,0
100,73,11494,0
101,85,4721,0
102,63,11698,0
103,31,15232,0
104,67,4485,0
105,54,2444,0
106,1,14596,0
107,2,3839,0
108,9,11462,0
109,3,12396,0
110,93,13893,0
111,30,14212,0
112,58,2799,0
113,72,14161,0
114,7,6520,0
115,70,15824,0
116,90,15419,0
117,62,11148,0
118,54,1996,0
119,13,10931,0
120,18,12023,0
121,68,12355,0
122,13,6393,0
123,3,7747,0
124,54,7217,0
125,47,3503,0
126,8,12880,0
127,74,11571,0
128,27,7727,0
129,45,2995,0
130,11,9434,0
131,98,11297,0
132,50,7422,0
133,76,7354,0
134,95,11657,0
135,96,4500,0
136,18,13462,0
137,5,9088,0
138,23,12108,0
139,58,11163,0
140,81,15273,0
141,10,11567,0
142,58,9165,0
143,21,3585,0
144,25,15977,0
145,48,14897,0
146,13,9819,0
147,6,15698,0
148,8,6703,0
149,5,11034,0
150,60,11047,0
151,25,11456,0
152,57,5633,0
153,44,15145,0
154,75,1608,0
155,45,11394,0
156,83,4352,0
157,20,10523,0
158,32,2622,0
159,21,3461,0
160,65,6839,0
161,37,12354,0
162,1,15652,0
163,91,15323,0
164,54,14561,0
165,50,4804,0
166,10,7014,0
167,83,6162,0
168,37,13301,0
169,35,15868,0
170,15,6258,0
171,50,3372,0
172,57,6812,0
173,21,8443,0
174,61,4517,0
175,36,2669,0
176,42,13915,0
177,50,8664,0
178,97,12348,0
179,45,9182,0
180,79,13025,0
181,52,8528,0
182,7,15066,0
183,22,6533,0
184,31,4427,0
185,58,3399,0
186,95,15559,0
187,58,6178,0
188,89,4128,0
189,20,10506,0
190,85,8343,0
191,80,12064,0
192,16,1609,0
193,55,2506,0
194,28,14280,0
195,40,5171,0
196,47,1786,0
197,41,6125,0
198,93,2276,0
199,16,7971,0
200,13,10552,0
-----

GeneradosRandom_8
n 200
c 80000
z 999999
time 9999.99
1,25,11336,0
2,12,5095,0
3,87,11990,0
4,16,7545,0
5,47,13149,0
6,78,14413,0
7,67,5065,0
8,2,6144,0
9,20,1883,0
10,92,7787,0
11,43,14408,0
12,79,9515,0
13,99,8197,0
14,91,4596,0
15,41,1714,0
16,25,8074,0
17,35,15564,0
18,60,7102,0
19,5,11826,0
20,100,14642,0
21,21,14236,0
22,36,14639,0
23,40,13712,0
24,47,12903,0
25,85,2472,0
26,16,5802,0
27,39,2141,0
28,3,3304,0
29,94,15745,0
30,64,12712,0
31,28,12658,0
32,30,2354,0
33,40,10675,0
34,30,12380,0
35,19,14577,0
36,40,3353,0
37,18,14636,0
38,58,3066,0
39,88,8898,0
40,14,7614,0
41,52,11378,0
42,2,9804,0
43,76,13111,0
44,93,12741,0
45,25,13254,0
46,70,13374,0
47,40,15352,0
48,55,1697,0
49,35,10898,0
50,28,15426,0
51,36,3758,0
52,32,7401,0
53,56,4951,0
54,78,10951,0
55,6,4883,0
56,31,7342,0
57,21,8594,0
58,17,15235,0
59,20,14436,0
60,46,7438,0
61,7,4149,0
62,16,4055,0
63,12,5131,0
64,11,3733,0
65,36,4057,0
66,65,13620,0
67,30,8886,0
68,92,3359,0
69,29,12272,0
70,8,5438,0
71,37,15894,0
72,18,7779,0
73,34,7953,0
74,93,12642,0
75,12,4996,0
76,48,10385,0
77,62,9300,0
78,77,3476,0
79,34,12152,0
80,96,15704,0
81,80,2480,0
82,22,10440,0
83,22,15287,0
84,26,6740,0
85,77,2200,0
86,66,3075,0
87,14,3769,0
88,6,12921,0
89,48,6938,0
90,8,11237,0
91,82,5258,0
92,33,10411,0
93,67,10326,0
94,32,7135,0
95,18,13251,0
96,49,13624,0
97,33,6169,0
98,29,13920,0
99,6,8330,0
100,61,10050,0
101,5,12880,0
102,87,15751,0
103,54,9342,0
104,11,8758,0
105,70,10733,0
106,7,9261,0
107,6,12306,0
108,98,5793,0
109,85,6095,0
110,5,13563,0
111,87,6242,0
112,84,5872,0
113,83,3288,0
114,1,7117,0
115,81,14119,0
116,24,12375,0
117,17,11720,0
118,95,12996,0
119,6,11223,0
120,24,5551,0
121,87,7351,0
122,12,13462,0
123,24,10033,0
124,4,11600,0
